16.78	0.705648899	-0.352369905	-0.182779625	0.586929858
17.03	0.695274413	-0.387586564	-0.190577284	0.574500263
17.31	0.637246549	-0.503555298	-0.175085351	0.556501687
17.57	0.615620911	-0.517638206	-0.185344875	0.564543128
17.85	0.645581782	-0.464903384	-0.149958804	0.58702755
18.13	0.682481527	-0.378585607	-0.135172844	0.610426128
18.38	0.682579994	-0.387427598	-0.133214384	0.60517633
18.65	0.688384473	-0.375802726	-0.117330618	0.609206498
18.90	0.68513149	-0.372222334	-0.106401518	0.617028415
19.17	0.688724041	-0.359793156	-0.099994212	0.621457398
19.45	0.689462662	-0.346730024	-0.09370546	0.628998399
19.70	0.691914976	-0.346588045	-0.085873239	0.627499998
19.97	0.68933773	-0.340152472	-0.082893431	0.634222686
20.23	0.690803826	-0.325238585	-0.076827981	0.641176701
20.50	0.690549433	-0.323521078	-0.073388234	0.642720759
20.77	0.693841279	-0.310464889	-0.067297265	0.646271586
21.02	0.699535847	-0.288348734	-0.065224178	0.650577009
21.30	0.709697127	-0.263088524	-0.069724157	0.649809957
21.55	0.713620186	-0.256811768	-0.074763961	0.647459984
21.85	0.721623898	-0.252431214	-0.079518914	0.639698565
22.12	0.72843498	-0.252785593	-0.078811914	0.631878674
22.42	0.733957767	-0.249832958	-0.078490198	0.626680672
22.69	0.743582547	-0.246655792	-0.069382377	0.617601812
22.94	0.746324062	-0.244214699	-0.063130677	0.615933597
23.21	0.747053027	-0.249197304	-0.060025826	0.613359094
23.49	0.746708632	-0.244227409	-0.058151137	0.615952551
23.74	0.747429907	-0.238206029	-0.047778662	0.618323386
24.01	0.746905625	-0.23587364	-0.043349687	0.620174527
24.26	0.746319413	-0.230687797	-0.038618367	0.62313652
24.53	0.745559037	-0.227497607	-0.031863764	0.625596642
24.81	0.746103525	-0.227457166	-0.02618254	0.625225902
25.06	0.746170521	-0.222102821	-0.020538665	0.627278328
25.34	0.744897604	-0.221929714	-0.014409854	0.629020751
25.59	0.744713128	-0.216912985	-0.007734757	0.631103218
25.87	0.743316829	-0.211576626	0.002456707	0.634593844
26.13	0.743153632	-0.207155004	0.009984365	0.636168063
26.39	0.745500445	-0.199673101	0.012505882	0.635769904
26.66	0.747407734	-0.19026117	0.01602089	0.636337757
26.94	0.746281505	-0.192628205	0.019149212	0.636860788
27.22	0.747404575	-0.187345698	0.021892333	0.637031138
27.49	0.745678127	-0.140940681	0.00946953	0.651160598
27.74	0.701485574	-0.011570612	-0.05046713	0.71080035
28.01	0.600147963	0.032798454	-0.11258693	0.791246355
28.27	0.575257957	0.057544552	-0.130206779	0.805489361
28.54	0.598488688	0.067207463	-0.111384429	0.790498555
28.81	0.625932276	0.044497173	-0.102390341	0.771845162
29.07	0.651095808	-0.001526717	-0.107255742	0.751377463
29.37	0.669151425	0.029802229	-0.10151232	0.735556662
29.62	0.678501964	0.029790008	-0.099467188	0.727223456
29.89	0.691276729	0.029625684	-0.094944559	0.715712428
30.17	0.702121198	0.03533794	-0.087428771	0.705785573
30.42	0.70532304	0.031795058	-0.083397821	0.703244865
30.70	0.714378536	0.029261611	-0.077410862	0.694848716
30.95	0.714167476	0.036384344	-0.085872762	0.693733931
31.22	0.700754464	0.038130209	-0.107927747	0.704159737
31.51	0.772967577	-0.0856677	0.004731664	0.628617406
31.77	0.820784271	-0.247081324	0.1654578	0.487737387
32.03	0.837956309	-0.287074536	0.236667275	0.399256825
32.29	0.776759446	-0.4197613	0.20739089	0.421229243
32.57	0.728657663	-0.499260753	0.176600039	0.434291482
32.83	0.661388934	-0.545861721	0.085285649	0.507273197
33.09	0.686598003	-0.48183012	0.078642391	0.538737714
33.36	0.743249834	-0.071858145	-0.051392492	0.663155258
33.62	0.775613725	0.011680652	-0.049328815	0.629169047
33.89	0.801488101	-0.009028034	-0.008756842	0.597878397
34.16	0.809899926	-0.010727841	-0.004549494	0.586452246
34.41	0.818589926	-0.018212926	0.005012923	0.574067712
34.68	0.824196458	-0.030750396	0.009548903	0.565387845
34.93	0.836672544	-0.046623223	0.029571868	0.54491353
35.20	0.843685329	-0.049060885	0.032544721	0.533600092
35.47	0.850707591	-0.045527551	0.039054871	0.522205591
35.74	0.857169032	-0.042073656	0.049523141	0.510919154
36.02	0.862301767	-0.043189116	0.052606992	0.501799762
36.27	0.869571328	-0.033374865	0.053611111	0.489752859
36.54	0.873685837	-0.030434847	0.056931395	0.482188493
36.81	0.880323529	-0.027150176	0.05806464	0.470023245
37.07	0.886032939	-0.024303865	0.062062908	0.458806187
37.36	0.884309113	-0.056248251	0.074626818	0.457454324
37.62	0.888952613	-0.051875081	0.093165159	0.445412636
37.89	0.886462271	-0.056057688	0.081894085	0.452034891
38.16	0.87924093	-0.029577322	0.052664645	0.472532481
38.42	0.876938283	-0.07199841	0.070876054	0.469863802
38.69	0.877299726	-0.065238193	0.073754393	0.469733566
38.94	0.875719309	-0.052727759	0.076441191	0.473805904
39.22	0.870316088	-0.06105037	0.083505481	0.48150757
39.49	0.876235902	-0.03111288	0.065131813	0.476445496
39.74	0.878166139	-0.023953838	0.0713588	0.472396284
40.01	0.878900349	-0.019093284	0.062457316	0.47251308
40.30	0.879924417	-0.016784204	0.060544897	0.470941275
40.57	0.878569126	-0.016046681	0.053784985	0.474305987
40.84	0.879786253	-0.02100732	0.051673368	0.472085357
41.10	0.885682046	-0.020660771	0.056086935	0.460428804
41.37	0.886331022	-0.029563166	0.053168349	0.459038585
41.63	0.891080916	-0.021799946	0.054137934	0.450076193
41.90	0.887826502	-0.032172963	0.045363434	0.456805438
42.17	0.871506572	-0.018725073	-0.02350441	0.489462316
42.42	0.878480434	-0.046348885	-0.004137478	0.475506842
42.70	0.883433759	-0.063970365	0.020749785	0.463704914
42.95	0.901469529	-0.061638597	0.020016383	0.427963614
43.23	0.898531795	-0.055353709	0.030446874	0.434338212
43.50	0.882116735	-0.090089388	0.062339485	0.458113223
43.75	0.856402934	-0.126449808	0.062432643	0.496675462
44.03	0.849093139	-0.138471678	0.064088166	0.505726397
44.28	0.854229867	-0.0944672	0.067817189	0.506722748
44.55	0.856044829	-0.084166378	0.084108248	0.503020108
44.87	0.853142023	-0.057484578	0.093646705	0.509975076
45.12	0.833941758	-0.090802491	0.057714045	0.541262388
45.39	0.823513329	-0.063931197	0.060257308	0.560452998
45.65	0.828284383	-0.062780075	0.074778877	0.551735222
45.91	0.811558425	-0.082075156	0.076678313	0.573373377
46.19	0.81118685	-0.089981318	0.090495929	0.57069236
46.44	0.812465787	-0.073519267	0.10793148	0.568194449
46.72	0.813107133	-0.082011454	0.092474222	0.568840325
46.97	0.815146327	-0.126258641	0.094433546	0.557384431
47.24	0.793446779	-0.109324709	0.112603359	0.588056862
47.52	0.793039262	-0.088886857	0.113918327	0.591785729
47.77	0.795293987	-0.09198302	0.131985351	0.584488273
48.04	0.801794231	-0.114054419	0.210952297	0.547372639
48.30	0.813670576	-0.120735206	0.264933586	0.503163457
48.57	0.819164634	-0.126367301	0.304132342	0.469578534
48.84	0.803395271	-0.157330826	0.320119977	0.476787478
49.09	0.783590734	-0.151283979	0.532032847	0.282913029
49.38	0.545803487	-0.080201067	0.792098939	-0.261238664
49.64	0.281927377	-0.029884661	0.899389982	-0.332748592
49.91	-0.339444995	-0.864202321	0.348128378	0.129375681
50.18	-0.855101049	-0.202468276	-0.455149114	0.143694296
50.44	0.66652602	0.278489679	-0.547524154	-0.422378689
50.71	-0.074121378	-0.885315239	0.158130407	0.430949658
50.97	-0.481441379	-0.432110459	-0.055221021	0.760555983
51.24	-0.461911827	-0.821848035	0.217581987	0.252708107
51.51	-0.691584826	-0.52351892	0.300525278	0.396639526
51.76	-0.871505976	0.179357454	-0.456371844	-0.005744946
52.04	0.304909796	0.746184409	0.011012848	-0.591707408
52.29	0.956029952	-0.260754853	0.057581257	-0.121235907
52.56	0.493678689	-0.467944205	0.296641529	0.67030859
52.83	-0.991291642	0.035680979	0.060810305	0.111220106
53.09	-0.045828652	0.510967612	-0.198192835	-0.835183382
53.36	0.686127663	-0.317878813	-0.066676132	0.650950313
53.62	-0.919673562	-0.20258376	0.211063579	0.261940032
53.91	0.765679419	0.188566372	-0.161262199	-0.59344095
54.18	-0.027981354	-0.425889581	0.34189567	0.837223053
54.43	-0.393970668	0.250495672	-0.058436383	-0.882396817
54.70	0.663232207	-0.082055785	0.126223743	0.733114898
54.95	-0.972578466	0.023129823	0.226651698	-0.046744891
55.23	0.808490932	0.109273404	-0.349644154	-0.460598081
55.50	-0.298695058	-0.464367092	0.50858295	0.660672247
55.75	-0.106214724	0.308034331	0.07730265	-0.942261994
56.03	0.496327132	-0.103001155	0.298388928	0.808711529
56.28	-0.842236817	0.343538731	0.372558773	-0.183897614
56.55	0.93865329	0.101680532	-0.31025514	0.11105305
56.82	-0.839275479	0.05821006	0.284526885	0.45964399
57.08	0.663826764	0.219537601	-0.292534947	-0.652350068
57.35	-0.083536059	-0.299831808	0.161157265	0.936563373
57.60	-0.262876332	0.410876334	-0.150780812	-0.85984987
57.87	0.705234826	-0.298670799	0.00479234	0.642974734
58.16	-0.743989229	0.464058012	-0.005896086	-0.480723858
58.42	0.979284585	0.100133725	-0.035698887	0.172338098
58.69	-0.966819704	0.165567681	0.085516423	0.174740091
58.95	0.580420554	0.476945639	-0.392029136	-0.530987799
59.22	-0.608721137	-0.24504067	0.104921296	0.7472651
59.49	-0.189387143	0.461338073	-0.497676134	-0.709660649
59.74	0.249968126	-0.494688004	-0.10651914	0.825501978
60.01	-0.721915066	-0.012367839	-0.344321728	-0.600106776
60.27	0.79143548	-0.389029741	-0.302147508	0.36192885
60.56	-0.849627435	-0.418364733	0.151749089	-0.282977819
60.83	0.875658751	-0.262200803	-0.380514771	-0.140289292
61.09	-0.592516541	-0.464817405	0.588954747	0.293259621
61.36	0.618126214	0.043856341	-0.12393228	-0.775008023
61.61	-0.068994015	-0.297608972	0.505557477	0.806895494
61.88	-0.173408628	0.33859086	0.297254443	-0.875742733
62.16	0.54748106	0.010517091	0.132987678	0.826116204
62.42	-0.743593872	0.349179029	0.432477653	-0.371625215
62.70	0.857290089	0.288050145	-0.300650507	0.302803397
62.96	-0.864282191	0.155971378	0.296861887	0.374916494
63.23	0.651801109	0.361179441	-0.538640738	-0.393155098
63.50	-0.59895134	-0.1595456	0.147474527	0.770748794
63.76	0.077561527	0.329658717	-0.37125507	-0.864568591
64.03	0.288467556	-0.38095668	-0.197708219	0.855903089
64.29	-0.712812364	0.078365989	0.049762767	-0.695184112
64.56	0.863016129	-0.24627088	-0.276343286	0.343785137
64.83	-0.969188511	0.092494093	0.137927324	-0.181918517
65.09	0.868380785	0.147802621	-0.281146646	-0.380822301
65.36	-0.865097642	-0.191503212	0.076387972	0.457271844
65.62	0.147529364	0.386282414	-0.147193983	-0.898529291
65.89	0.020288166	-0.508294106	0.019557046	0.860722423
66.16	-0.521642566	0.265993893	-0.220946908	-0.779947996
66.41	0.693442523	-0.432031006	-0.071117893	0.572214007
66.69	-0.975292683	-0.153965205	0.140813574	-0.07259737
66.94	0.945923686	0.08133667	-0.06885308	-0.306385487
67.23	-0.714675605	-0.512118757	0.263328999	0.397027761
67.50	0.54058224	0.118214794	-0.128007054	-0.823049486
67.75	0.016086703	-0.206738561	0.539750934	0.815885603
68.05	0.186022133	0.471084028	-0.132208616	-0.852054358
68.31	0.213761196	-0.086978152	-0.789792061	0.568304002
68.58	0.254715472	-0.408317894	0.690118849	-0.540492833
68.85	-0.420725077	0.596232533	-0.589747429	0.345969826
69.11	0.706720471	-0.154087201	0.288394541	-0.627400875
69.38	-0.280578792	0.221793041	-0.517360926	0.777445197
69.63	0.36103487	-0.360664099	0.005261673	-0.859969556
69.90	-0.363621026	0.183174849	0.549889922	0.729278922
70.17	0.15494211	-0.025783453	-0.701965928	-0.694673955
70.43	0.350913823	-0.173740223	0.868215561	0.304755151
70.71	-0.5756675	0.0072568	-0.808245778	-0.123664223
70.96	0.407974839	-0.107514106	0.707471192	-0.566993594
71.24	-0.171091959	0.513992131	-0.572643697	0.615320265
71.51	0.227753118	-0.27463752	-0.284082174	-0.889943838
71.77	0.002690259	-0.416171968	0.901563227	0.118226148
72.05	-0.394449681	-0.042881683	0.707997322	0.584217846
72.31	-0.260704875	0.223730013	-0.108228087	0.932879746
72.58	0.129500657	-0.202364981	-0.763601005	-0.599325716
72.85	0.559540629	-0.3240619	0.577092409	-0.498861164
73.10	0.089977607	0.172498018	0.405742913	0.893040359
73.37	-0.202130079	0.469902009	-0.401161909	0.759871483
73.63	-0.458971679	0.43255657	-0.699426889	0.336216867
73.90	-0.365023702	0.009485372	-0.905928373	0.214386329
74.16	0.110300444	-0.175180227	-0.813583553	-0.543348432
74.42	0.435564429	-0.046230901	0.810073972	-0.389777452
74.70	-0.091343485	0.176848367	-0.399601489	0.894818187
74.95	0.098630913	-0.507029831	-0.845984161	-0.132300794
75.22	-0.315566689	-0.65793395	0.33959347	-0.593478739
75.49	-0.135190338	-0.153783113	0.552274644	-0.808125615
75.75	-0.302072495	0.053938612	0.908696771	-0.28304255
76.02	0.116801411	0.286732733	0.788192213	0.531878471
76.28	0.030025538	0.270825505	0.670306265	0.690247536
76.56	-0.057357203	0.24490194	0.611726344	0.750015974
76.83	-0.003757599	0.552290022	0.477260083	0.683508873
77.08	0.050087716	0.269622743	0.096973673	0.956760705
77.35	0.19270134	0.011441243	-0.305157632	0.932531059
77.61	0.047165655	-0.148054153	-0.705975533	0.690980434
77.88	-0.139865726	-0.306281567	-0.940383554	-0.04803912
78.15	0.020299729	-0.436355084	-0.526673257	-0.729244471
78.40	0.209994331	-0.396761179	0.197347954	-0.871514022
78.68	-0.046379842	0.104965992	0.879961729	0.460975558
78.93	-0.173580498	0.539500237	0.128306463	0.813846886
79.21	-0.128184646	0.093034267	-0.896872163	0.412957042
79.48	0.210676074	-0.342499167	-0.195738062	-0.894425213
79.73	0.293363392	0.085981146	0.800812602	0.51501888
80.01	-0.000365802	0.321147084	-0.279469579	0.904854238
80.26	-0.215304241	-0.114400536	-0.940653145	0.236068577
80.53	0.063326888	-0.455729246	-0.428533524	-0.777598619
80.82	-0.224705741	0.057510529	0.734433055	-0.637814999
81.08	-0.109920159	0.083418049	0.98472774	-0.106161103
81.35	0.074974492	0.002000082	0.997132182	0.010110626
81.60	-0.140702188	0.165673867	0.959424078	0.179611564
81.88	0.080692641	0.239679798	0.728141904	0.637064695
82.14	0.176215261	0.049611051	0.014107027	0.982999444
82.40	0.180296838	-0.26349771	-0.828369141	0.460289806
82.67	0.077436358	-0.375153601	-0.406116128	-0.829658389
82.92	0.414257914	0.192687318	0.881792843	0.117061406
83.19	0.272613317	0.174215958	-0.27936846	0.904037595
83.49	-0.002961054	-0.180608317	-0.88514632	-0.428821474
83.75	0.171072632	0.086833782	0.475395262	-0.858599663
84.02	0.245040402	0.476018131	0.07994964	0.840815127
84.28	-0.028174222	-0.042630974	-0.989090383	-0.138163283
84.55	0.19758907	0.052028034	0.364285946	-0.908596396
84.82	0.255918086	0.393873781	-0.020618061	0.882578194
85.07	-0.03393608	-0.131560758	-0.943889201	-0.301020056
85.36	0.390655279	0.186517283	0.780593932	-0.450858057
85.61	0.19891423	0.15393734	-0.307740986	0.917622983
85.89	-0.005450444	-0.284490943	-0.544803083	-0.78881228
86.16	0.450716674	0.159562245	0.830875874	0.284674764
86.41	-0.036782939	-0.189822927	-0.755462825	0.626011312
86.70	0.147963241	-0.362213165	0.467478782	-0.792699337
86.95	0.086192071	0.042509384	0.463807791	0.88070786
87.22	-0.463971138	-0.421588361	-0.592261195	-0.506182492
87.49	0.05294387	0.132151589	0.95932591	-0.243776083
87.75	-0.353164256	0.227947727	-0.574472427	0.702350497
88.02	-0.16712819	0.085564397	-0.103848226	-0.976710021
88.28	0.410577893	0.405456185	0.597550929	0.556744099
88.55	-0.21916157	0.030126089	-0.921768665	0.31843859
88.82	0.1217397	0.133401871	0.282041818	-0.942250311
89.07	0.343732506	0.452713639	0.451258063	0.687942147
89.34	-0.129519328	-0.118052796	-0.923302233	-0.341761947
89.61	0.493644297	0.119786173	0.708361804	-0.490092158
89.88	0.092357136	-0.163003042	-0.50688833	0.841406226
90.15	0.008076891	-0.367670834	0.081051446	-0.926381946
90.41	0.272487015	0.004627442	0.675994277	0.684661329
90.68	-0.48443839	-0.380039662	-0.787949085	-0.005054486
90.93	0.021756768	-0.024196036	0.714843333	-0.698527157
91.23	-0.248254985	0.039816719	-0.254549861	0.93380326
91.50	-0.415008962	-0.120423801	-0.376245052	-0.819576323
91.75	0.199133232	0.327405453	0.910107493	0.157658085
92.02	-0.529669106	-0.033168733	-0.791673422	0.302660972
92.28	0.024406504	0.208321124	0.522951007	-0.82615298
92.55	0.185994163	0.377809912	0.168197632	0.891277432
92.82	-0.233842015	-0.075205646	-0.727249563	-0.640913427
93.08	0.48130396	0.35175845	0.759246469	-0.261069328
93.36	0.003022131	-0.128421515	-0.717128158	0.685000837
93.62	0.161604956	-0.288852453	0.054119498	-0.942082405
93.88	0.200728968	-0.041626304	0.45100525	0.868659496
94.17	-0.548070669	-0.298723578	-0.45734027	-0.633421302
94.43	0.158480838	0.192032143	0.947460234	-0.200815096
94.70	-0.446389705	-0.001542126	-0.629234195	0.636237621
94.95	-0.260498136	-0.057132713	0.058699071	-0.961993277
95.22	0.149004653	0.324975401	0.71120584	0.605289042
95.49	-0.468197137	-0.02032033	-0.875184774	0.120125726
95.75	0.131552875	0.247359678	0.525782108	-0.803156435
96.02	0.107785128	0.328966111	-0.103773542	0.93241328
96.28	-0.14050056	0.013237852	-0.869489849	-0.473362029
96.55	0.605901957	-0.162307113	0.741318226	0.238718823
96.83	-0.248925388	-0.286281765	-0.731755018	0.566227436
97.08	0.106892884	-0.217159122	0.207365409	-0.947847843
97.35	0.288902462	-0.270114839	0.565125585	0.724020958
97.61	-0.669739842	-0.313339621	-0.661389291	0.125820816
97.88	0.135868981	0.045894735	0.644601047	-0.750948012
98.15	-0.212432221	0.041945398	0.02037888	0.976062477
98.41	-0.469965607	0.16414468	-0.56412828	-0.658747494
98.72	0.583093345	0.226584986	0.551836014	0.551487386
98.98	-0.380187601	-0.009423775	-0.87798816	0.290698141
99.24	0.489702225	0.179193243	0.276024222	-0.807398319
99.52	0.370948166	-0.14783065	0.187679559	0.897396207
99.77	-0.349184841	-0.21057786	-0.91286552	-0.02008873
100.04	0.485724419	-0.108461894	0.558387756	-0.663709939
100.30	-0.067845888	-0.225289837	0.379265428	0.894873857
100.57	-0.571470439	0.197553724	-0.701673567	-0.376893044
100.83	0.624142945	0.069811888	0.579408526	-0.519478202
101.09	-0.018609986	-0.022368087	-0.056252662	0.997992396
101.36	-0.625924826	-0.319859296	-0.51088959	-0.494873524
101.61	0.41658777	0.299017012	0.750397027	-0.417070538
101.88	0.064261325	-0.174172789	-0.264992386	0.946209967
102.15	-0.495094478	0.205273688	-0.376339376	-0.755720019
102.41	0.655757606	0.011992219	0.753562689	0.04451333
102.68	-0.753071129	-0.053256381	-0.553992033	0.350913823
102.94	0.193299592	0.172066242	0.501646757	-0.825456858
103.25	0.005600729	-0.244913742	0.004656069	0.969517469
103.52	-0.665268838	0.097863242	-0.426411957	-0.604990005
103.78	0.749103487	0.175857127	0.561475515	-0.304406613
104.05	-0.363791853	-0.118759796	-0.203239962	0.901246488
104.31	-0.564737558	-0.163825274	-0.499271631	-0.636365116
104.66	0.598282516	0.311280072	0.725972652	-0.134634554
105.02	-0.59483391	-0.258423984	-0.361359507	0.669931948
105.28	-0.174498186	0.087608896	0.05699734	-0.979094565
105.65	0.480913401	-0.117954694	0.78707546	0.367860526
105.90	-0.463714063	-0.240857318	-0.179937422	0.833414376
106.30	0.039312657	0.353958994	-0.111675903	-0.927736998
106.65	0.470560551	-0.267080843	0.53973031	0.644927621
106.90	-0.739061415	-0.22353217	-0.495016634	0.39847216
107.24	0.335782588	0.458910733	0.213004544	-0.794531345
107.50	0.736652911	-0.118943036	0.521316111	0.414034635
107.82	-0.756267548	-0.250291079	-0.553659439	0.242641762
108.17	0.38266632	0.542403936	0.296956599	-0.686426461
108.50	0.203720748	-0.42355448	0.076578915	0.879337907
108.88	-0.502404511	0.246763572	-0.124183238	-0.819314301
109.13	0.574786246	0.443460673	0.68659097	-0.03944885
109.43	-0.272516966	-0.157678634	-0.647164166	0.694298565
109.70	-0.243153572	0.129567832	-0.532128811	-0.800579488
109.95	0.755582273	-0.023642039	0.639255226	-0.141028672
110.22	-0.282290012	-0.365131468	-0.071298473	0.884255469
110.48	-0.538568735	0.111598238	-0.635488689	-0.541889012
110.75	0.376605719	0.25251466	0.610310376	-0.649558067
111.02	0.446476817	-0.374274611	0.130350322	0.802237988
111.27	-0.826586187	-0.166321754	-0.455267549	-0.28604877
111.54	0.713204682	0.310125858	0.415443301	-0.471771002
111.80	-0.08690536	-0.463068843	0.040669229	0.88111341
112.07	-0.623978317	0.064713031	-0.50342828	-0.594157577
112.34	0.465071082	0.123813942	0.715990126	-0.505704641
112.60	0.4789823	-0.096700765	0.726761103	0.482745618
